zone,x_upstream,y_upstream,x_core,y_core,x_downstream,y_downstream,l,l_over_xminusx0,b_over_a,detJ_upstream,traceJ_upstream,discJ_upstream,lambda1r_upstream,lambda1i_upstream,lambda2r_upstream,lambda2i_upstream,detJ_core,traceJ_core,discJ_core,lambda1r_core,lambda1i_core,lambda2r_core,lambda2i_core,detJ_downstream,traceJ_downstream,discJ_downstream,lambda1r_downstream,lambda1i_downstream,lambda2r_downstream,lambda2i_downstream,label
542,0.020931,0.000447714,0.0233013,0.000391006,0.0262421,0.000336875,0.0053111,0.225174940803127,1.24068683289035,-29944184.5627101,-211.652672561977,119821535.104643,-5578.97751052794,0.0,5367.32483796596,0.0,66363324.9462577,99.3461885956292,-265443430.119842,49.6730942978146,8146.21737556522,49.6730942978146,-8146.21737556522,-24284799.8655368,-5.82774338043816,97139233.42474,4925.04801495065,0.0,-4930.87575833109,0.0,1
1199,0.236272,-0.002836535,0.2443605,-0.001826055,0.2471055,-0.00159281,0.0108335,0.0448241798594266,0.339370711503987,-97391.0123413494,25.377790305907,390208.081606208,-299.644292967605,0.0,325.022083273512,0.0,80553.366268681,-45.8756894249244,-320108.886194512,-22.9378447124622,282.890829735833,-22.9378447124622,-282.890829735833,-23748.4245925308,-9.05364552958304,95075.6668674987,-158.698534556789,0.0,149.644889027206,0.0,0
743,0.05573325,-0.000188797,0.05882615,-0.000569356,0.06712455,2e-05,0.0113913,0.185438775560038,2.68304827184843,-1568637.76151818,15.1207108542339,6274779.68196945,1260.03587235045,0.0,-1244.91516149621,0.0,2088346.20343593,113.714513045221,-8340453.8232666,56.8572565226106,1443.99219382123,56.8572565226106,-1443.99219382123,-1191121.89341985,45.8077642210804,4766585.92494233,1114.52949615392,0.0,-1068.72173193284,0.0,1
454,0.437916,-0.00267129,0.457778,-0.002219245,0.4640485,-0.00267129,0.0261324999999999,0.0579457395496163,0.315703353136641,-36410.2528987256,17.1231386890989,145934.213473468,-182.44511474888,0.0,199.568253437979,0.0,10650.4265991184,54.8902242730578,-39588.7696757271,27.4451121365289,99.4846340845247,27.4451121365289,-99.4846340845247,-12648.6470172039,-11.5818396658555,50728.7270788612,106.824273501344,0.0,-118.406113167199,0.0,0
1213,0.123897,-0.0009278895,0.139251,-0.000100952,0.149583,-0.0007744065,0.025686,0.187845546292233,0.672919109026962,-398397.40965353,-7.54505588847111,1593646.56648248,627.426047482405,0.0,-634.971103370876,0.0,147115.642824838,-17.4603713298603,-588157.706732374,-8.73018566493016,383.457203196254,-8.73018566493016,-383.457203196254,-239668.713847364,-13.4466415749083,958855.6675591,482.882558353897,0.0,-496.329199928805,0.0,1
1339,0.306499,-0.002219245,0.3458735,-0.0007028545,0.397706,-0.003380995,0.091207,0.259035366122081,1.31639766854182,-100395.186649756,4.33135547407926,401599.507239269,319.025073699692,0.0,-314.693718225613,0.0,85842.0157632209,-27.1181045120717,-342632.671460556,-13.5590522560358,292.674166719817,-13.5590522560358,-292.674166719817,-1797.02169581298,4.30155307195395,7206.59014208274,-40.2950422866195,0.0,44.5965953585734,0.0,1
30,0.319935,-0.00251355,0.3268385,-0.002362975,0.3303375,-0.002082045,0.0104025,0.0319942793213615,0.506844354313021,-63083.7633257301,2.77329753453702,252342.744482136,252.555289565705,0.0,-249.781992031168,0.0,104150.798667588,10.3777955594729,-416495.496029676,5.18889777973645,322.682311271348,5.18889777973645,-322.682311271348,-30364.0229659545,4.94809068159229,121480.575465211,-171.79627303357,0.0,176.744363715162,0.0,0
978,0.321077,-0.001380275,0.324523,-0.00109633,0.3280015,-0.00128119,0.0069245,0.0213364022995678,1.00943122460824,21394.1463386052,-15.432415536445,-85338.4259051313,-7.7162077682225,146.063706909974,-7.7162077682225,-146.063706909974,67756.8574379609,29.6471262861368,-270148.477654817,14.8235631430684,259.879047661993,14.8235631430684,-259.879047661993,-55933.2114782034,12.2861639618089,223883.79573771,-230.438719801117,0.0,242.724883762925,0.0,0
82,0.4899055,-0.002362975,0.503312,-0.000336875,0.520534,-0.004235795,0.0306285000000001,0.0606241145560918,1.28460075336591,18146.7802212587,8.88206138264848,-72508.2298706296,4.44103069132423,134.636761204574,4.44103069132423,-134.636761204574,84295.7201289658,-27.3953094043446,-336432.377538503,-13.6976547021723,290.013955499776,-13.6976547021723,-290.013955499776,-15624.585558122,-29.2226420700222,63352.3050420404,111.238097956537,0.0,-140.460740026559,0.0,0
893,0.230132,-0.001826055,0.23716,-0.002362975,0.2398395,-0.00267129,0.0097074999999999,0.0413110156679713,0.381260671599307,-41589.5412209015,-19.6352515381346,166743.707986572,194.353691992863,0.0,-213.988943530997,0.0,167924.483689016,-21.5847507562831,-671232.033290852,-10.7923753781416,409.643757822224,-10.7923753781416,-409.643757822224,-70360.4548996434,8.83544009237283,281519.884600199,269.709957305496,0.0,-260.874517213123,0.0,0
343,0.03326365,0.000336875,0.03657365,0.000507121,0.0397155,0.0002852035,0.00645185,0.176813514544908,0.949199395770393,-6429544.91337039,11.6209464606213,25718314.6998782,2541.47186130435,0.0,-2529.85091484373,0.0,14806992.1072634,-95.8160309831533,-59218787.71726,-47.9080154915766,3847.68721822798,-47.9080154915766,-3847.68721822798,-6896952.81774159,21.8340801287076,27588287.9980214,2637.14475286943,0.0,-2615.31067274072,0.0,1
707,0.423162,-0.002362975,0.473598,-0.0010101525,0.5311205,-0.00251355,0.1079585,0.226261091448287,1.14050479816004,-81752.4949166929,-5.31592558138979,327038.238731558,283.27832326424,0.0,-288.59424884563,0.0,30338.2434065729,9.50677471915982,-121262.594860731,4.75338735957991,174.113895813007,4.75338735957991,-174.113895813007,-60732.2368046304,-19.8070043004248,243321.264637878,-256.541528738712,0.0,236.734524438288,0.0,1
603,0.460904,-0.003191005,0.47682,-0.00300965,0.5187885,-0.00498973,0.0578845,0.118168711100677,2.63687484292536,-46204.1543237362,21.7573682423084,185290.000367776,226.105309081785,0.0,-204.347940839477,0.0,88862.9394233108,-27.3665093508722,-354702.831859192,-13.6832546754361,297.784667108295,-13.6832546754361,-297.784667108295,-19842.7133753513,-13.8069406813126,79561.4851123824,-147.936697908119,0.0,134.129757226806,0.0,1
819,0.0235423,0.0002852035,0.0262421,0.0002358795,0.0295511,0.0002852035,0.0060088,0.226348284344193,1.22564634417365,-19882253.5550611,-181.682599179907,79562022.7870893,-4550.71861816861,0.0,4369.0360189887,0.0,70965896.8638418,-63.7582992951677,-283859522.334638,-31.8791496475839,8424.06556145306,-31.8791496475839,-8424.06556145306,-14582911.4683754,-13.5584954426137,58331829.7063002,3811.98461334356,0.0,-3825.54310878617,0.0,1
183,0.0321868,0.000336875,0.03517985,0.000336875,0.03884825,0.000391006,0.00666145,0.187553890649757,1.22563939793856,-11132505.1683294,73.7091355054129,44535453.7099747,3373.59900320078,0.0,-3299.88986769537,0.0,63345153.74478,-18.0764096423828,-253380288.222534,-9.03820482119144,7958.96174482788,-9.03820482119144,-7958.96174482788,-8705203.54212685,42.7162537190758,34822638.8468392,2971.89362261447,0.0,-2929.17736889539,0.0,1
965,0.433443,-0.00118661,0.4349295,-0.001380275,0.4409215,-0.002836535,0.0074784999999999,0.0171061382295369,4.03094517322584,18372.0153261066,-6.2621407515735,-73448.8468976338,-3.13107037578675,135.507238642105,-3.13107037578675,-135.507238642105,8492.64152319918,-33.6720673593105,-32836.7579725468,-16.8360336796553,90.604577661047,-16.8360336796553,-90.604577661047,-5947.31522037374,12.6237994231251,23948.6211933702,83.6886100212065,0.0,-71.0648105980814,0.0,0
548,0.0634453,-0.000100952,0.06712455,-0.000188797,0.07482625,-0.0002358795,0.01138095,0.164617377906012,2.09327988041041,-760253.382770823,36.4911908282345,3042345.13809136,890.361576532935,0.0,-853.870385704701,0.0,1044108.20549846,67.1627662728631,-4171921.98482043,33.5813831364316,1021.26416573045,33.5813831364316,-1021.26416573045,-945402.776612203,18.0550253595295,3781937.09038955,981.3876684849,0.0,-963.33264312537,0.0,1
707,0.06093545,2e-05,0.0674986,0.0002358795,0.0796766,-0.000100952,0.01874115,0.266565347706687,1.8555114541036,-1390057.21957942,-26.579772958091,5560935.36264817,-1192.3716650941,0.0,1165.79189213601,0.0,2784444.93826865,12.2663980980765,-11137629.2885523,6.13319904903818,1668.65434471555,6.13319904903818,-1668.65434471555,-572046.660251648,71.8763298533951,2293352.84779979,-721.2528360433,0.0,793.129165896695,0.0,1
212,0.3841525,-0.003191005,0.390878,-0.004006965,0.399084,-0.003788535,0.0149315,0.038127691955112,1.22013233216862,-67088.2558666116,-9.91125417062341,268451.256425681,254.105782828284,0.0,-264.017036998908,0.0,66509.9406791742,31.0957067317699,-265072.819739548,15.547853365885,257.426115487312,15.547853365885,-257.426115487312,-25279.8432010731,3.21417203850611,101129.703706185,160.61157000177,0.0,-157.397397963263,0.0,0
967,0.164437,-0.001380275,0.1789345,-0.001380275,0.1943855,-0.0009278895,0.0299485,0.166926544461398,1.06576996033799,-128583.158993816,-13.1242898584756,514504.882959551,352.082833761232,0.0,-365.207123619708,0.0,133317.771987981,-14.5727175736708,-533058.723854441,-7.28635878683539,365.054353437417,-7.28635878683539,-365.054353437417,-145803.336559078,28.8303613966742,584044.535974575,396.529213408003,0.0,-367.698852011329,0.0,1
1319,0.284131,-0.00128119,0.286201,-0.00118661,0.2903775,-0.001380275,0.0062464999999999,0.0217455442347676,2.0176328502416,-75051.3314475801,6.30321738570709,300245.056339732,-270.821499631546,0.0,277.124717017253,0.0,14812.8735084358,-9.47910513035293,-59161.640599671,-4.73955256517646,121.615830178138,-4.73955256517646,-121.615830178138,-69690.4327384112,-6.17925381909892,278799.914131406,260.917908083017,0.0,-267.097161902116,0.0,0
218,0.1891255,-0.001484075,0.2100445,-0.000849364,0.2398395,-0.00109633,0.050714,0.23644819507419,1.42430326497443,-197937.458301878,12.8169380258646,791914.107107872,451.356248844418,0.0,-438.539310818553,0.0,31108.7448474711,-20.1867064232811,-124027.476273665,-10.0933532116405,176.0876743796,-10.0933532116405,-176.0876743796,-16347.1282014097,-29.3205468281359,66248.2072719395,-143.353908913206,0.0,114.03336208507,0.0,1
661,0.137482,-0.0010101525,0.139844,-0.000849364,0.145264,-0.0002852035,0.007782,0.0550458715596331,2.29466553767993,-10407.8316314438,28.2753576031682,42430.8223733624,-88.8560374792677,0.0,117.131395082436,0.0,175011.32295849,-12.7996862742629,-699881.45986524,-6.39984313713147,418.294591127246,-6.39984313713147,-418.294591127246,-221778.451601954,-27.6404502017979,887877.800895173,-484.956564416594,0.0,457.316114214796,0.0,0
895,0.743958,0.0002358795,0.7636035,-0.0007744065,0.7685895,-0.0002358795,0.0246314999999999,0.0325695556668467,0.253798579827438,-2837.29168745262,-16.799366337208,11631.3854591422,-62.324133696964,0.0,45.524767359756,0.0,19076.6822894072,10.8577772530818,-76188.8378307514,5.42888862654089,138.011627979993,5.42888862654089,-138.011627979993,1030.21401988967,-17.8746442686552,-3801.35317182773,-8.93732213432758,30.8275573628034,-8.93732213432758,-30.8275573628034,0
581,0.1440465,-0.0010101525,0.16244,-0.000507121,0.1818025,-0.00109633,0.037756,0.231739241182265,1.05268165384511,-434497.48914258,-2.66682812221202,1737997.06854255,657.832169943124,0.0,-660.498998065337,0.0,536722.871211406,5.46007182115239,-2146861.67246133,2.73003591057618,732.608639121416,2.73003591057618,-732.608639121416,-135090.750982663,5.94803137585595,540398.383007901,-364.584953393191,0.0,370.532984769047,0.0,1
1311,0.175399,-0.0010101525,0.178223,-0.0007744065,0.1921175,-0.00109633,0.0167185,0.0909809491546638,4.92014872521248,-198657.926734739,19.4819058486631,795011.251594451,-436.07606435811,0.0,455.557970206773,0.0,418688.863690408,-67.1069283777785,-1670252.11492533,-33.5534641888893,646.191170421984,-33.5534641888893,-646.191170421984,-158417.732354343,-23.998072535118,634246.836902771,386.19904161039,0.0,-410.197114145508,0.0,0
522,0.283101,-0.001380275,0.2978095,-0.002362975,0.3010435,-0.00251355,0.0179425,0.0614317176657489,0.219872862630453,-36402.5297535494,-11.0149828169482,145731.448860655,185.366451850327,0.0,-196.381434667275,0.0,258006.73418249,-28.5970836881347,-1031209.14353449,-14.2985418440674,507.742342023613,-14.2985418440674,-507.742342023613,-58795.1347819818,3.22094700376819,235190.913627528,244.092902570223,0.0,-240.871955566455,0.0,0
1225,0.0089,0.000507121,0.0107049,0.000447714,0.0136001,0.000507121,0.0047001,0.41778480984529,1.60407778824312,-4005828.34140173,-20.4505472931761,16023731.5904915,-2011.70794847115,0.0,1991.25740117797,0.0,9312299.03332122,-23.6283659613366,-37248637.8336069,-11.8141829806684,3051.58310691381,-11.8141829806684,-3051.58310691381,-29464566.0024439,-184.717558853327,117892384.586324,-5521.27175962639,0.0,5336.55420077306,0.0,1
1128,0.288283,-0.001380275,0.294605,-0.001826055,0.29567,-0.002082045,0.007387,0.0252999813341143,0.168459348307494,-53192.1666975036,22.8720066713247,213291.795479188,242.353626893928,0.0,-219.481620222603,0.0,33800.1727833437,24.0175501722425,-134623.848417099,12.0087750861213,183.455613444437,12.0087750861213,-183.455613444437,2738.30694859775,9.89449553158407,-10855.3267525665,4.94724776579204,52.0944496865224,4.94724776579204,-52.0944496865224,0
439,0.126093,-0.000849364,0.1428365,6e-05,0.16244,-0.0006345535,0.036347,0.251943451875522,1.17081255412549,-410060.741714357,6.84904383598301,1640289.87625889,643.793531993217,0.0,-636.944488157233,0.0,411614.861281316,34.2938195943199,-1645283.3790629,17.14690979716,641.343000870614,17.14690979716,-641.343000870614,-278609.993206952,-7.39098101461576,1114494.59942817,-531.543621940054,0.0,524.152640925438,0.0,1
213,0.41026,-0.004726645,0.426077,-0.003380995,0.4349295,-0.003380995,0.0246695,0.058376257632164,0.559682619965854,-20767.3173659362,8.16069484857393,83135.8664041562,148.246801917137,0.0,-140.086107068563,0.0,27130.8278328967,-1.75653602121469,-108520.225912793,-0.878268010607346,164.712041084428,-0.878268010607346,-164.712041084428,-9305.20903414134,-15.5074661357925,37461.3176425181,89.0208989935563,0.0,-104.528365129349,0.0,0
854,0.208435,-0.0007744065,0.2141095,-0.000507121,0.230132,-0.0009278895,0.021697,0.0989449730599887,2.82359679266894,-86540.1507342391,-0.996735500651738,346161.596418615,-294.675863668443,0.0,293.679128167791,0.0,87591.4815860971,-33.5059883045912,-349243.275092121,-16.7529941522956,295.48404148622,-16.7529941522956,-295.48404148622,-61689.0330609218,-16.9378320568862,247043.022398475,240.048197264824,0.0,-256.98602932171,0.0,0
1472,0.0656394,-0.0001438535,0.0768258,-0.000188797,0.0855629,-0.0001438535,0.0199235,0.263534350998629,0.781046628048344,-936732.334177301,-52.7006442533445,3749706.69461392,-994.558292375565,0.0,941.85764812222,0.0,1234068.90330753,50.5136692443158,-4933723.98244961,25.2568346221579,1110.59938574285,25.2568346221579,-1110.59938574285,-456706.884367443,35.700148078096,1828102.03804257,693.886692507784,0.0,-658.186544429688,0.0,1
731,0.0577858,0.000100952,0.06236315,0.0001438535,0.0784474,-0.0001438535,0.0206616,0.303326942331238,3.51387811725124,-1509566.9605639,29.6755463454058,6039148.48030652,1243.57172325166,0.0,-1213.89617690625,0.0,569834.004980953,-5.74990238174522,-2279302.95854641,-2.87495119087265,754.868027960254,-2.87495119087265,-754.868027960254,-450703.50647415,-45.6014436924202,1804893.51756343,-694.532349351465,0.0,648.930905659044,0.0,1
360,0.04601255,2e-05,0.05173855,0.0007744065,0.05438555,0.0002852035,0.008373,0.166795985182987,0.462277331470486,-3440875.5173758,4.83681000231866,13763525.4642342,-1852.54287924672,0.0,1857.37968924904,0.0,6641146.59368604,-139.964944869105,-26544996.1889519,-69.9824724345525,2576.09181653876,-69.9824724345525,-2576.09181653876,-1624892.51632414,39.7138239788993,6501147.25311159,1294.72428284726,0.0,-1255.01045886836,0.0,1
1277,0.0290335,0.000188797,0.0319196,0.0002358795,0.03517985,0.0002852035,0.0061463499999999,0.191435270080131,1.12963861266069,-14020007.5624472,-7.08380122657894,56080080.4300286,3740.78982981701,0.0,-3747.87363104359,0.0,46724580.6616037,-43.2665123210796,-186896450.655326,-21.6332561605397,6835.50383394169,-21.6332561605397,-6835.50383394169,-8866445.78526517,-37.5067556466514,35467189.8977798,2958.96344458356,0.0,-2996.47020023021,0.0,1
14,0.1876435,-0.000849364,0.2013145,-0.00109633,0.2036665,-0.0009278895,0.016023,0.0818941504178272,0.172043010752688,-88453.8074734095,21.8186214379261,354291.282135089,-286.70255150056,0.0,308.521172938486,0.0,102868.374597427,9.44846910525861,-411384.224821274,4.7242345526293,320.696205473839,4.7242345526293,-320.696205473839,-49316.3604637806,17.7985063715773,197582.228684182,231.150366053746,0.0,-213.351859682168,0.0,0
478,0.6634005,-0.003788535,0.6699755,-0.00267129,0.67661,-0.003380995,0.0132094999999999,0.0197155171545296,1.00904942965778,-7119.28226248345,-17.722805748285,28791.2268935252,-93.7012916257274,0.0,75.9784858774424,0.0,20974.1105187668,-31.449547363034,-82907.3680457274,-15.724773681517,143.968197916873,-15.724773681517,-143.968197916873,-3152.18507427173,1.6157776428725,12611.3510344781,56.9580246949988,0.0,-55.3422470521263,0.0,0
873,0.549199,-0.003191005,0.55473,-0.00251355,0.5735355,-0.001951075,0.0243365,0.0433521905668704,3.40001807991325,-9634.46692242882,45.0682298871006,40569.0130348718,-78.1746396844261,0.0,123.242869571527,0.0,52291.2389006463,1.55263289341777,-209162.544933683,0.776316446708897,228.671459157939,0.776316446708897,-228.671459157939,-41380.7273925487,7.54082632487849,165579.773631857,-199.687060054851,0.0,207.227886379729,0.0,0
1233,0.5754475,-0.004235795,0.6210635,-0.004726645,0.67661,-0.006505345,0.1011625,0.161594016249254,1.21769773763591,-919.907578343983,23.2384035920846,4219.65371488454,44.0986326519107,0.0,-20.8602290598261,0.0,76817.6654547791,14.1941762313709,-307069.187180229,7.09708811568547,277.06911916534,7.09708811568547,-277.06911916534,-37380.3346485619,-11.3219616815908,149649.525410567,187.761823793616,0.0,-199.083785475207,0.0,1
1029,0.3544965,-0.00128119,0.3557435,-0.00128119,0.359507,-0.001484075,0.0050105,0.0140349452068513,3.01804330392946,-75955.0266412554,-19.651274246007,304206.279144513,-285.600127941368,0.0,265.948853695361,0.0,-31387.6856799519,-14.8922604377304,125772.522140753,169.875979330926,0.0,-184.768239768656,0.0,-24715.6362176404,17.2492490734228,99160.0814641586,166.073093459212,0.0,-148.823844385789,0.0,0
941,0.05438555,2e-05,0.0627228,-6e-05,0.0713026,-0.000188797,0.01691705,0.269190850529664,1.0290923266065,-239839.12855392,-24.87594171315,959975.326691797,-502.329623850326,0.0,477.453682137176,0.0,987753.431462476,28.4386060100418,-3950204.97153811,14.2193030050209,993.756128476463,14.2193030050209,-993.756128476463,-678561.399625529,15.2903591180809,2714479.39358408,831.429039801531,0.0,-816.13868068345,0.0,1
893,0.6923285,-0.00585653,0.699168,-0.005265335,0.717713,-0.002836535,0.0253844999999999,0.0360053232475781,2.71145551575406,-14863.9169054588,-8.20487553022139,59522.9876043018,-126.089104663897,0.0,117.884229133676,0.0,9436.60598721324,-31.2548973751531,-36769.5553389216,-15.6274486875766,95.8769463152139,-15.6274486875766,-95.8769463152139,7861.43303137102,-15.1598195662922,-31215.9119962015,-7.57990978314613,88.3401267774185,-7.57990978314613,-88.3401267774185,0
196,0.6088555,-0.004235795,0.6149315,-0.004475515,0.6169695,-0.004726645,0.0081139999999999,0.0132384312605795,0.335418038183014,-15919.9808312111,-14.3542568973573,63885.9680159199,119.201239969259,0.0,-133.555496866616,0.0,201.433190773602,-2.01178368211578,-801.685489510779,-1.00589184105788,14.1570255483874,-1.00589184105788,-14.1570255483874,-5660.36901005385,8.24816994738392,22709.5083476963,79.4724564685298,0.0,-71.2242865211458,0.0,0
1273,0.6655855,-0.006505345,0.6699755,-0.007217395,0.6788355,-0.004006965,0.0132499999999999,0.0197110875239227,2.01822323462411,-33191.5838154568,-7.75845734387291,132826.528922184,178.347641549077,0.0,-186.10609889295,0.0,10765.5225640207,30.6795007386586,-42120.8584905093,15.3397503693293,102.616834011907,15.3397503693293,-102.616834011907,-3111.03154204234,-24.5304904568008,13045.8711302206,-69.3745070215206,0.0,44.8440165647198,0.0,0
715,0.03545695,0.000100952,0.03884825,0.0002358795,0.04236525,0.000188797,0.0069082999999999,0.177540598955054,1.03706543213517,-8860581.14247413,86.6200722195973,35449827.6068078,3020.29792686481,0.0,-2933.67785464521,0.0,23969690.9085498,-60.0873993009879,-95875153.1386446,-30.043699650494,4895.79291684822,-30.043699650494,-4895.79291684822,-5073516.70447803,-81.3751099672279,20300688.7264343,2212.12672533524,0.0,-2293.50183530247,0.0,1
81,0.5754475,-0.003191005,0.5773655,-0.00267129,0.579289,-0.002362975,0.0038415,0.0066534659638801,1.00286757038576,-13591.5742375474,-31.6433617366992,55367.5992921891,-133.473284440283,0.0,101.829922703583,0.0,-9557.03836622671,-34.1663172647213,39395.4907003404,-116.324645295374,0.0,82.158328030653,0.0,-19238.2307962893,-6.48313551667853,76994.9542312849,135.498255500238,0.0,-141.981391016916,0.0,0
718,0.05607275,0.0002358795,0.059876,0.0002358795,0.0656394,-2e-05,0.00956665,0.157201232580313,1.51538815486755,-3548506.09685392,119.640863072119,14208338.3235323,1944.5179088207,0.0,-1824.87704574858,0.0,2975339.5985649,-88.1457888336344,-11893588.7141705,-44.0728944168172,1724.35413373895,-44.0728944168172,-1724.35413373895,-975659.965312904,-32.0936811401961,3903669.86562074,971.838510270365,0.0,-1003.93219141056,0.0,1
1197,0.1386595,-0.0006345535,0.1533585,-0.0007028545,0.1733025,-0.00109633,0.034643,0.222097563164744,1.35682699503367,-374867.729919916,40.6472489304503,1501123.11852528,632.925272872507,0.0,-592.278023942057,0.0,634468.223310061,47.1529456124978,-2535649.49296031,23.5764728062489,796.186142331099,23.5764728062489,-796.186142331099,-210416.590256579,-5.67594119514239,841698.577334766,455.882689863337,0.0,-461.558631058479,0.0,1
1183,0.09533285,-0.000336875,0.108748,-2e-05,0.130566,-0.000391006,0.03523315,0.311937400301064,1.62637018594649,-344944.554262597,6.10422808374543,1379815.47865089,-584.275622118034,0.0,590.37985020178,0.0,620338.558630911,21.4299795381949,-2480894.99050064,10.7149897690975,787.542854468986,10.7149897690975,-787.542854468986,-264801.271510427,-10.5195203134715,1059315.74634933,-519.875088909517,0.0,509.355568596045,0.0,1
758,0.03326365,0.0001438535,0.03657365,0.0002358795,0.0402981,0.0002358795,0.00703445,0.191252926962722,1.12521148036254,-12099551.2307348,78.2672873643238,48404330.6912105,3517.79468965986,0.0,-3439.52740229553,0.0,43652016.0350293,-97.2525385755023,-174598606.083858,-48.626269287751,6606.78829091446,-48.626269287751,-6606.78829091446,-6767053.54444462,33.4325302552842,27069331.9118578,2618.12607097609,0.0,-2584.6935407208,0.0,1
1268,0.736714,-0.005265335,0.746388,-0.00555406,0.7636035,-0.00498973,0.0268894999999999,0.0358450794581812,1.77956377920199,3303.86901139803,7.84203903784635,-13153.978469321,3.92101951892317,57.3453975252613,3.92101951892317,-57.3453975252613,17759.8546832695,-9.70510142180366,-70945.2297394706,-4.85255071090183,133.177728749471,-4.85255071090183,-133.177728749471,-19240.2882934049,-0.738065654534225,76961.69791453,138.340824351783,0.0,-139.078890006317,0.0,0
136,0.4593385,-0.003380995,0.483323,-0.004726645,0.4866045,-0.00498973,0.027266,0.0576482938189722,0.136817527986824,-65455.9572631295,32.798406156182,262899.564498904,272.767865602835,0.0,-239.969459446653,0.0,42380.4431766666,-0.0523569887561166,-169521.769965412,-0.0261784943780725,205.865107513034,-0.0261784943780725,-205.865107513034,-3278.73635351286,-5.18217022759105,13141.8003023192,54.7277606141131,0.0,-59.9099308417042,0.0,0
357,0.6149315,-0.006173395,0.6169695,-0.00585653,0.625183,-0.004475515,0.0102515000000001,0.016533150769546,4.03017664376848,-35382.0302985862,-26.2374580346501,142216.525398465,-201.676760799629,0.0,175.439302764979,0.0,-2766.49641478982,4.92664094246471,11090.2574501352,-50.1918251703268,0.0,55.1184661127915,0.0,-52302.6714956735,-2.9185023726023,209219.203638793,-230.161679922199,0.0,227.243177549596,0.0,0
1130,0.0553948,0.0001438535,0.0584783,-2e-05,0.06417225,-0.0001438535,0.00877745,0.146820549641394,1.84658667099075,-1191817.41769232,20.1048447837609,4767673.87555306,1101.80260850969,0.0,-1081.69776372593,0.0,2338990.05325693,-21.2344310802349,-9355509.31196442,-10.6172155401175,1529.33885322747,-10.6172155401175,-1529.33885322747,-1332325.08081279,8.55146007897287,5329373.45072066,1158.54751895238,0.0,-1149.9960588734,0.0,1
350,0.030859,0.000188797,0.03380695,0.0002852035,0.036855,0.0002852035,0.005996,0.177097793661577,1.03395579979307,-13317021.1941545,38.9581962814707,53269602.5176755,3668.78048736839,0.0,-3629.82229108692,0.0,53928127.6013239,-94.8388365075667,-215703516.000386,-47.4194182537832,7343.42420129032,-47.4194182537832,-7343.42420129032,-9797878.16109086,-0.401373498691896,39191512.8054641,3129.95557154928,0.0,-3130.35694504797,0.0,1
421,0.493227,-0.004006965,0.538286,-0.01138425,0.606842,-0.004235795,0.113615,0.206559770341679,1.52147184802148,-52270.084167713,-9.9724970416989,209179.787368099,223.694635774329,0.0,-233.667132816028,0.0,88086.8735328449,8.75100303343316,-352270.914077288,4.37550151671659,296.762073923408,4.37550151671659,-296.762073923408,-38519.2703497593,-11.9234672863091,154219.250471165,-202.315528151413,0.0,190.392060865104,0.0,1
1332,0.0136001,0.000507121,0.01574465,0.000447714,0.019543,0.000569356,0.0059429,0.358620648038355,1.77116411368352,-15821318.1473933,-72.3933202941179,63290513.3823966,-4013.96341369095,0.0,3941.57009339684,0.0,23209256.1524432,4.42130933001454,-92837005.0617967,2.21065466500727,4817.59808052199,2.21065466500727,-4817.59808052199,-19434474.5048339,-225.832181832111,77788898.1936866,-4522.81683225045,0.0,4296.98465041834,0.0,1
209,0.532904,-0.002082045,0.5437175,-0.00109633,0.5510375,-0.002082045,0.0181334999999999,0.0334584477114308,0.676931613261206,-57243.2508485202,35.459281378867,230230.364029986,257.641272353045,0.0,-222.181990974178,0.0,7804.38291940611,-1.61513644051887,-31214.923011903,-0.807568220259436,88.338727367875,-0.807568220259436,-88.338727367875,1455.16188186888,8.21871549163938,-5753.100243143,4.10935774581969,37.9245970418375,4.10935774581969,-37.9245970418375,0
981,0.5812185,-0.00585653,0.587042,-0.00498973,0.592919,-0.006505345,0.0117005,0.0199303744237792,1.0091869150854,7682.91009479808,-6.9771635243774,-30682.9595683464,-3.4885817621887,87.5827602447343,-3.4885817621887,-87.5827602447343,20371.1970222231,-0.63835091787173,-81484.3805969981,-0.319175458935865,142.727345485193,-0.319175458935865,-142.727345485193,1054.50507417726,13.6602230089574,-4031.4186040546,6.83011150447871,31.746726618876,6.83011150447871,-31.746726618876,0
1093,0.01111095,0.000507121,0.01296925,0.000447714,0.0159627,0.000507121,0.00485175,0.358411222720246,1.61085400634989,-5749985.54162303,-23.3784193445643,23000488.7169832,-2409.63044732716,0.0,2386.25202798259,0.0,9022749.08909237,-13.6048665502391,-36090811.2639756,-6.80243327511931,3003.78141947677,-6.80243327511931,-3003.78141947677,-10264922.6925777,-51.5007209051853,41062343.0945646,-3229.74564347677,0.0,3178.24492257158,0.0,1
72,0.0329932,0.000336875,0.0362932,2e-05,0.0402981,-6e-05,0.0073049,0.199338802831987,1.21360606060606,-1972354.87376841,-225.648263927775,7940336.63408724,1296.1060148219,0.0,-1521.75427874967,0.0,19789711.5147701,21.2224096890984,-79158395.6684073,10.6112048445493,4448.5502039543,10.6112048445493,-4448.5502039543,-6396255.54229404,86.9505009869478,25592582.558798,2572.93085194204,0.0,-2485.98035095509,0.0,1
